column_a,code,browser,cldr_short_name
1729,U+1F3D4,🏔,snow-capped mountain
1730,U+26F0,⛰,mountain
1731,U+1F30B,🌋,volcano
1732,U+1F5FB,🗻,mount fuji
1733,U+1F3D5,🏕,camping
1734,U+1F3D6,🏖,beach with umbrella
1735,U+1F3DC,🏜,desert
1736,U+1F3DD,🏝,desert island
1737,U+1F3DE,🏞,national park
