column_a,code,browser,cldr_short_name
1703,U+1F37C,🍼,baby bottle
1704,U+1F95B,🥛,glass of milk
1705,U+2615,☕,hot beverage
1706,U+1F375,🍵,teacup without handle
1707,U+1F376,🍶,sake
1708,U+1F37E,🍾,bottle with popping cork
1709,U+1F377,🍷,wine glass
1710,U+1F378,🍸,cocktail glass
1711,U+1F379,🍹,tropical drink
1712,U+1F37A,🍺,beer mug
1713,U+1F37B,🍻,clinking beer mugs
1714,U+1F942,🥂,clinking glasses
1715,U+1F943,🥃,tumbler glass
