column_a,code,browser,cldr_short_name
1990,U+1F507,🔇,muted speaker
1991,U+1F508,🔈,speaker low volume
1992,U+1F509,🔉,speaker medium volume
1993,U+1F50A,🔊,speaker high volume
1994,U+1F4E2,📢,loudspeaker
1995,U+1F4E3,📣,megaphone
1996,U+1F4EF,📯,postal horn
1997,U+1F514,🔔,bell
1998,U+1F515,🔕,bell with slash
