column_a,code,browser,cldr_short_name
2165,U+26A0,⚠,warning
2166,U+1F6B8,🚸,children crossing
2167,U+26D4,⛔,no entry
2168,U+1F6AB,🚫,prohibited
2169,U+1F6B3,🚳,no bicycles
2170,U+1F6AD,🚭,no smoking
2171,U+1F6AF,🚯,no littering
2172,U+1F6B1,🚱,non-potable water
2173,U+1F6B7,🚷,no pedestrians
2174,U+1F4F5,📵,no mobile phones
2175,U+1F51E,🔞,no one under eighteen
2176,U+2622,☢,radioactive
2177,U+2623,☣,biohazard
